epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,power_W,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,optimizer,momentum,outdir
86,0.0020446999621391297,0.9997,1.134485940170288,0.7724,0.13339942693710327,0.1,789.0662829907719,2.781703472137451,132133.8839999999,63.36603283882141,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
87,0.0020425168918818235,0.99968,1.1247160665512086,0.7727,0.13226523995399475,0.1,788.8392089112765,2.7817788124084473,132215.45699999994,63.384273290634155,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
88,0.001941021657064557,0.99968,1.1296329446792603,0.7716,0.1334533393383026,0.1,789.0540156444939,2.7818541526794434,132233.09199999986,63.36701798439026,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
89,0.0019402461099997162,0.99978,1.1276434009552,0.7721,0.13334152102470398,0.1,788.972476581358,2.7819294929504395,132232.42299999998,63.37356686592102,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
90,0.0018010893320664764,0.99968,1.1303169666290283,0.7727,0.13364169001579285,0.1,791.0331809502206,2.7820048332214355,132079.0100000001,63.209473848342896,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
91,0.0019917532920464874,0.99966,1.1240929016113281,0.7737,0.13112086057662964,0.1,789.3076163609057,2.7820801734924316,132252.2139999999,63.34665846824646,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
92,0.0018405133889615535,0.99976,1.1275670431137086,0.774,0.13073547184467316,0.1,791.4509744829188,2.7821555137634277,132195.94700000001,63.1751070022583,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
93,0.0019422112917155028,0.99974,1.1267312954902649,0.7714,0.13359768688678741,0.1,788.9357230191087,2.782230854034424,132127.46600000001,63.37751913070679,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
94,0.0017898042916879057,0.99974,1.1249098451614379,0.7724,0.13273856043815613,0.1,788.7251009080313,2.78230619430542,132158.69399999993,63.39344334602356,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
95,0.0017791671682149172,0.99984,1.123084839630127,0.7726,0.13271555304527283,0.1,788.4665976463132,2.782381534576416,132094.94300000003,63.41522741317749,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
96,0.0019015710711479186,0.99972,1.128732096195221,0.7726,0.13273952901363373,0.1,791.6061585122528,2.782456874847412,132164.80800000002,63.16368389129639,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
97,0.0018346989205479621,0.99974,1.1216334632873535,0.7744,0.13081033527851105,0.1,788.9456063425396,2.782532215118408,132084.90800000005,63.37572526931763,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
98,0.001782378423064947,0.99972,1.1237470986366271,0.7722,0.13199906051158905,0.1,791.7099472284854,2.7826075553894043,132001.02400000003,63.15444207191467,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
99,0.00182937842361629,0.99978,1.1294505215644837,0.7732,0.1330070197582245,0.1,791.5720453715988,2.7826828956604004,132013.01500000007,63.16544437408447,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
100,0.0019198172998428345,0.99972,1.1283529615402221,0.7732,0.1324462890625,0.1,791.4311002663432,2.7827582359313965,132293.18800000008,63.17669343948364,resnet101,100,128,0.0001,True,42,cosine_warm,5,,,,,False,False,SGD,0.9,runs
