epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,_cfg_file,outdir
68,0.010358896588087082,0.99796,1.2258247276306153,0.7556,0.1416475772857666,0.1,771.8795673362152,2.7803473472595215,64.77694463729858,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
69,0.007416179423034191,0.99898,1.194273539829254,0.764,0.13608817756175995,0.1,771.5775296028278,2.7804226875305176,64.80230188369751,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
70,0.0066632007002830505,0.99886,1.1669629091262816,0.7656,0.13449934124946594,0.1,771.6143132168022,2.7804980278015137,64.80021262168884,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
71,0.0055991960789263245,0.99904,1.1538774457931518,0.7676,0.13487966358661652,0.1,772.1441254208727,2.7805733680725098,64.75475025177002,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
72,0.004803818432092667,0.99928,1.1491269773483277,0.7687,0.13394160568714142,0.1,772.0277503870544,2.780648708343506,64.76451134681702,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
73,0.004653816952705383,0.99926,1.144131785583496,0.7688,0.13298609852790833,0.1,772.0278725964055,2.780724048614502,64.76450109481812,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
74,0.004421854965984821,0.9993,1.139459260559082,0.768,0.13363783061504364,0.1,771.6105117685879,2.780799388885498,64.79953193664551,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
75,0.0033601532625406982,0.99952,1.1245296401023865,0.7727,0.12942956387996674,0.1,774.2958780457409,2.780874729156494,64.57479810714722,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
76,0.0033544958519935606,0.99954,1.1274245227813722,0.7708,0.13112086057662964,0.1,771.9211303666342,2.7809500694274902,64.77345681190491,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
77,0.003298658337518573,0.99948,1.1238610955238342,0.7725,0.12940886616706848,0.1,771.8311571204458,2.7810254096984863,64.78100752830505,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
78,0.0031464187145233153,0.99946,1.1296520622253419,0.7718,0.13073551654815674,0.1,772.2233917246681,2.7811007499694824,64.749103307724,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
79,0.002894846365302801,0.9997,1.1119190937042236,0.7715,0.1301420032978058,0.1,771.601671204143,2.7811760902404785,64.80027437210083,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
80,0.002761619882658124,0.99958,1.104412445640564,0.7721,0.1285494565963745,0.1,772.0033661324597,2.7812514305114746,64.76655697822571,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
81,0.0028832687161862852,0.9995,1.1056682720184325,0.7718,0.12860806286334991,0.1,771.9660055082205,2.7813267707824707,64.76969146728516,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
82,0.002538518345504999,0.99974,1.1039775493621826,0.7754,0.12533117830753326,0.1,771.6374463618844,2.781402111053467,64.79727005958557,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
83,0.0025460585975274445,0.99966,1.1040843901634216,0.772,0.12850554287433624,0.1,771.6936780661456,2.781477451324463,64.79254841804504,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
84,0.0024391798924654723,0.99972,1.0962982003211974,0.7751,0.12532195448875427,0.1,771.9098278704378,2.781552791595459,64.77440524101257,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
85,0.0024897388671338556,0.99968,1.0886734512329101,0.7766,0.12277095019817352,0.1,774.3137945686595,2.781628131866455,64.57330393791199,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
86,0.00245893714658916,0.99966,1.0953585362434388,0.7751,0.12521709501743317,0.1,771.7908165985826,2.781703472137451,64.78439354896545,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
87,0.0025733508777245877,0.99968,1.0821315463066101,0.7749,0.12419544160366058,0.1,772.3662793516401,2.7817788124084473,64.73712491989136,resnet101,100,128,0.0001,True,42,cosine_warm,15,,,,,False,False,D:\8099\yaml\7.yaml,runs
